,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Emission_Norm,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Power_Steering,Power,Torque,Seating_Capacity,Type,Wheelbase,Boot_Space,Ventilation_System,ABS_(Anti-lock_Braking_System),Gross_Vehicle_Weight,Number_of_Airbags
1127,Hyundai,Creta,1.6 Crdi Sx At,"Rs. 15,27,395",1582 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,17.01 km/litre,,17.01 km/litre,,,6,190 mm,Ventilated Disc,Drum,Electric Power,128ps@4000rpm,260Nm@1900-2750rpm,5,Automatic,2590 mm,475 litres,Fully automatic climate control,Yes,,2
1128,Hyundai,Creta,1.6 Crdi Sx Dual Tone,"Rs. 14,21,208",1582 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,17.01 km/litre,,19.67 km/litre,,,6,190 mm,Ventilated Disc,Drum,Electric Power,128ps@4000rpm,260Nm@1900-2750rpm,5,Manual,2590 mm,475 litres,Fully automatic climate control,Yes,,2
1129,Hyundai,Creta,1.6 Crdi S At,"Rs. 13,36,033",1582 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,17.01 km/litre,,17.01 km/litre,,,6,190 mm,Ventilated Disc,Drum,Electric Power,128ps@4000rpm,260Nm@1900-2750rpm,5,Automatic,2590 mm,475 litres,Fully automatic climate control,Yes,,2
1130,Hyundai,Creta,1.6 Vtvt Sx (O) Executive,"Rs. 14,22,937",1591 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,15.29 km/litre,,15.29 km/litre,,1180 kg,6,190 mm,Ventilated Disc,Drum,Electric Power,121bhp@6400rpm,151Nm@4850rpm,5,Manual,2590 mm,475 litres,Fully automatic climate control,Yes,1758 kg,6
1131,Hyundai,Creta,1.6 Crdi Sx (O) Executive,"Rs. 15,72,064",1582 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,17.01 km/litre,,19.67 km/litre,,,6,190 mm,Ventilated Disc,Drum,Electric Power,126bhp@4000RPM,260Nm@1900-2750rpm,5,Manual,2590 mm,475 litres,Fully automatic climate control,Yes,,6
1132,Hyundai,Creta,1.4 Crdi Ex,"Rs. 11,07,167",1396 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1630 mm,4270 mm,1780 mm,SUV,21.38 km/litre,,21.38 km/litre,,,6,190 mm,Ventilated Disc,Drum,Electric Power,90PS@4000rpm,220Nm@1500-2750rpm,5,Manual,2590 mm,475 litres,Manual Air conditioning with cooling and heating,Yes,,2
1133,Hyundai,Creta,1.6 Vtvt Ex,"Rs. 10,92,192",1591 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,15.29 km/litre,,15.29 km/litre,,,6,190 mm,Ventilated Disc,Drum,Electric Power,123PS@6400rpm,151Nm@4850rpm,5,Manual,2590 mm,475 litres,Manual Air conditioning with cooling and heating,Yes,,2
1134,Hyundai,Creta,Sports Edition Petrol,"Rs. 12,79,983",1591 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Petrol,1630 mm,4270 mm,1780 mm,SUV,15.29 km/litre,,15.29 km/litre,,1180 kg,6,190 mm,Ventilated Disc,Drum,Electric Power,123PS@6400rpm,151Nm@4850rpm,5,Manual,2590 mm,400 litres,Fully automatic climate control,Yes,1758 kg,2
1135,Hyundai,Creta,Sports Edition Diesel,"Rs. 14,14,247",1582 cc,4,FWD (Front Wheel Drive),BS IV,55 litres,Diesel,1665 mm,4270 mm,1780 mm,SUV,,,19.67 km/litre,,,6,190 mm,Ventilated Disc,Drum,Electric Power,128ps@4000rpm,260Nm@1900-2750rpm,5,Manual,2590 mm,400 litres,Fully automatic climate control,Yes,,2
1136,Tata,Harrier,Revotorq Xe,"Rs. 13,45,363",1956 cc,3,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,SUV,,,16.7 km/litre,,,6,205 mm,Ventilated Disc,Drum,Hydraulic Power,140PS@3750rpm,350Nm@1750-2500rpm,5,Manual,2741 mm,425 litres,Manual Air conditioning with cooling and heating,Yes,,2
1137,Tata,Harrier,Revotorq Xm,"Rs. 14,71,368",1956 cc,3,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,SUV,,,16.7 km/litre,,,6,205 mm,Ventilated Disc,Drum,Hydraulic Power,140PS@3750rpm,350Nm@1750-2500rpm,5,Manual,2741 mm,425 litres,Fully automatic climate control,Yes,,2
1138,Tata,Harrier,Revotorq Xt,"Rs. 15,91,368",1956 cc,3,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,Hatchback,,,16.7 km/litre,,1080 kg,6,205 mm,Ventilated Disc,Drum,Electric Power,140PS@3750rpm,350Nm@1750-2500rpm,5,Manual,2741 mm,425 litres,Fully automatic climate control,Yes,,2
1139,Tata,Harrier,Revotorq Xz,"Rs. 17,21,368",1956 cc,3,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,Hatchback,,,16.7 km/litre,,,6,205 mm,Ventilated Disc,Drum,Electric Power,140PS@3750rpm,350Nm@1750-2500rpm,5,Manual,2741 mm,425 litres,Fully automatic climate control,Yes,,2
1140,Tata,Harrier,Revotorq Xz Dual Tone,"Rs. 17,32,231",1956 cc,3,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,Hatchback,,,16.7 km/litre,,,6,205 mm,Ventilated Disc,Drum,Electric Power,140PS@3750rpm,350Nm@1750-2500rpm,5,Manual,2741 mm,425 litres,Fully automatic climate control,Yes,,2
1141,Tata,Harrier,Revotorq Dark Edition,"Rs. 17,30,755",1956 cc,3,FWD (Front Wheel Drive),BS 6,50 litres,Diesel,1706 mm,4598 mm,1894 mm,Hatchback,,,16.7 km/litre,,,6,205 mm,Ventilated Disc,Drum,Electric Power,140PS@3750rpm,350Nm@1750-2500rpm,5,Manual,2741 mm,425 litres,Fully automatic climate control,Yes,,2
1142,Isuzu,Dmax V-Cross,Standard,"Rs. 16,54,783",2499 cc,4,AWD (All Wheel Drive),BS IV,,Diesel,1840 mm,5295 mm,1860 mm,Pick-up,7.3 km/litre,10.3 km/litre,10.3 km/litre,,1935 kg,5,,Ventilated Disc,Drum,Hydraulic Power,134PS@3600RPM,320NM@1800-2800RPM,5,Manual,3095 mm,,Fully automatic climate control,Yes,2200 kg,2
1143,Isuzu,Dmax V-Cross,High Z,"Rs. 18,06,813",2499 cc,4,AWD (All Wheel Drive),BS IV,,Diesel,1840 mm,5295 mm,1860 mm,Pick-up,7.3 km/litre,10.3 km/litre,10.3 km/litre,,1945 kg,5,,Ventilated Disc,Drum,Hydraulic Power,134HP@3600RPM,320NM@1800-2800RPM,5,Manual,3095 mm,,Fully automatic climate control,Yes,2230 kg,2
1144,Isuzu,Dmax V-Cross,Z Prestige,"Rs. 19,99,000",1898 cc,4,AWD (All Wheel Drive),BS IV,,Diesel,1855 mm,5295 mm,1860 mm,Pick-up,7.3 km/litre,10.3 km/litre,10.3 km/litre,,1935 kg,6,225 mm,Ventilated Disc,Drum,Hydraulic Power,150PS@3600rpm,350Nm@1800-2800rpm,5,Automatic,3095 mm,265 litres,Fully automatic climate control,Yes,,6
1145,Mitsubishi,Outlander,2.4L Outlander,"Rs. 26,93,000",2360 cc,4,AWD (All Wheel Drive),,60 litres,Petrol,1710 mm,4695 mm,1810 mm,SUV,,,9.62 km/litre,,1602 kg,6,190 mm,Ventilated Disc,Ventilated Disc,Electric Power,167PS@6000RPM,222Nm@4100RPM,7,Automatic,2670 mm,,2 Zone Climate Control,Yes,2110 kg,7
1146,,Mercedes-Benz Gla-Class,200 Sport,"Rs. 34,38,000",1991 cc,4,4WD,BS IV,50 litres,Petrol,1494 mm,4424 mm,1804 mm,SUV,10 km/litre,13.8 km/litre,13.8 km/litre,,1525 kg,7,183 mm,Ventilated Disc,Ventilated Disc,Electric Power,183PS@5500rpm,300Nm@1200-1400rpm,5,Automatic,2699 mm,421 litres,Fully automatic climate control,Yes,1940 kg,6
1147,,Mercedes-Benz Gla-Class,200 D Style,"Rs. 32,33,000",2143 cc,4,4WD,BS IV,70 litres,Diesel,1494 mm,4424 mm,1804 mm,SUV,13.4 km/litre,17.7 km/litre,17.9 km/litre,,1585 kg,7,183 mm,Ventilated Disc,Ventilated Disc,Electric Power,136PS@4000rpm,300Nm@1600-3000rpm,5,Automatic,2699 mm,421 litres,Fully automatic climate control,Yes,2020 kg,6
1148,,Mercedes-Benz Gla-Class,200 D Sport,"Rs. 35,64,000",2143 cc,4,4WD,BS IV,70 litres,Diesel,1494 mm,4424 mm,1804 mm,SUV,13.4 km/litre,17.7 km/litre,17.9 km/litre,,1585 kg,7,183 mm,Ventilated Disc,Ventilated Disc,Electric Power,136PS@4000rpm,300Nm@1600-3000rpm,5,Automatic,2699 mm,421 litres,Fully automatic climate control,Yes,2020 kg,6
1149,,Mercedes-Benz Gla-Class,45 Amg 4Matic,"Rs. 77,84,944",1991 cc,4,4WD,BS IV,50 litres,Petrol,1479 mm,4445 mm,1804 mm,SUV,10.2 km/litre,13.8 km/litre,13.8 km/litre,,1720 kg,7,183 mm,Ventilated Disc,Ventilated Disc,Electric Power,360PS@6000rpm,450Nm@2250-5000rpm,5,Automatic,2699 mm,421 litres,Fully automatic climate control,Yes,2105 kg,6
1150,,Mercedes-Benz Gla-Class,220 D 4Matic,"Rs. 38,64,000",2143 cc,4,4WD,BS IV,70 litres,Diesel,1494 mm,4424 mm,1804 mm,SUV,13.4 km/litre,17.7 km/litre,17.9 km/litre,,1585 kg,7,183 mm,Ventilated Disc,Ventilated Disc,Electric Power,170PS@4000RPM,350Nm@1400-3400rpm,5,Automatic,2699 mm,421 litres,Fully automatic climate control,Yes,2020 kg,6
1151,,Mercedes-Benz Gla-Class,45 Aero Edition,"Rs. 80,67,000",1991 cc,4,4WD,BS IV,50 litres,Petrol,1479 mm,4445 mm,1804 mm,SUV,10.2 km/litre,13.8 km/litre,13.8 km/litre,,1720 kg,7,183 mm,Ventilated Disc,Ventilated Disc,Electric Power,375PS@6000rpm,475Nm@2250-5000rpm,5,Automatic,2699 mm,421 litres,Fully automatic climate control,Yes,2105 kg,6
1152,Honda,Accord Hybrid,2.0 At,"Rs. 43,21,237",1993 cc,4,FWD (Front Wheel Drive),BS IV,60 litres,Hybrid,1464 mm,4933 mm,1849 mm,Sedan,21 km/litre,23.1 km/litre,23.1 km/litre,,1620 kg,5,155 mm,Ventilated Disc,Solid Disc,Electric Power,145PS@6200rpm,175Nm@4000rpm,5,Automatic,2776 mm,400 litres,Fully automatic climate control,Yes,1995 kg,6
1153,Bmw,5-Series,520D Luxury Line,"Rs. 59,30,000",1995 cc,4,RWD (Rear Wheel Drive),BS IV,70 litres,Diesel,1464 mm,4907 mm,1860 mm,Sedan,8.4 km/litre,11.5 km/litre,18.12 km/litre,,1705 kg,8,158 mm,Ventilated Disc,Ventilated Disc,Electric Power,190PS@4000rpm,400Nm@1750-2500rpm,5,Automatic,2968 mm,520 litres,Fully automatic climate control,Yes,2315 kg,8
1154,Bmw,5-Series,530D M Sport,"Rs. 66,80,000",2993 cc,6,RWD (Rear Wheel Drive),BS IV,70 litres,Diesel,1464 mm,4907 mm,1860 mm,Sedan,13.1 km/litre,16.1 km/litre,14.69 km/litre,,1705 kg,8,158 mm,Ventilated Disc,Ventilated Disc,Electric Power,258PS@4000rpm,560Nm@1500-3000rpm,5,Automatic,2968 mm,520 litres,Fully automatic climate control,Yes,2315 kg,8
1155,Bmw,5-Series,530I M Sport,"Rs. 59,80,000",1998 cc,6,RWD (Rear Wheel Drive),BS IV,70 litres,Petrol,1464 mm,4907 mm,1860 mm,Sedan,15.01 km/litre,,15.01 km/litre,,1705 kg,8,158 mm,Ventilated Disc,Ventilated Disc,Electric Power,252PS@5200rpm,350Nm@1450-4800rpm,5,Automatic,2968 mm,520 litres,Fully automatic climate control,Yes,2315 kg,8
1156,Bmw,6-Series,630D Gt Luxury Line,"Rs. 68,90,000",2993 cc,6,AWD (All Wheel Drive),BS IV,88 litres,Diesel,1481 mm,5219 mm,2142 mm,Sedan,,,16.46 km/litre,,1865 kg,8,152 mm,Ventilated Disc,Ventilated Disc,Electric Power,265PS@4000RPM,620Nm@2000-2500RPM,4,Automatic,3210 mm,,4 Zone climate control,Yes,,6
1157,Bmw,6-Series,630D Gt M Sport,"Rs. 74,50,000",2993 cc,6,AWD (All Wheel Drive),BS IV,88 litres,Diesel,1481 mm,5219 mm,2142 mm,Sedan,,,16.46 km/litre,,1865 kg,8,152 mm,Ventilated Disc,Ventilated Disc,Electric Power,265PS@4000RPM,620Nm@2000-2500RPM,4,Automatic,3210 mm,,4 Zone climate control,Yes,,6
1158,Bmw,6-Series,630I Gt Luxury Line,"Rs. 64,40,000",4395 cc,8,RWD (Rear Wheel Drive),BS IV,70 litres,Petrol,1369 mm,4894 mm,1894 mm,Coupe,4.45 km/litre,7.94 km/litre,7.94 km/litre,,,8,124 mm,Ventilated Disc,Ventilated Disc,Electric Power,450PS@5500rpm,,4,Automatic,2855 mm,,Fully automatic climate control,,,6
1159,Bmw,6-Series,620D Gt Luxury Line,"Rs. 64,40,000",1995 cc,4,RWD (Rear Wheel Drive),BS IV,66 litres,Diesel,1538 mm,5091 mm,1902 mm,Sedan,,,21.76 km/litre,,1720 kg,8,138 mm,Ventilated Disc,Ventilated Disc,Electric Power,188PS@4000RPM,400NM@1750rpm,4,Automatic,3070 mm,610 litres,4 Zone climate control,Yes,,8
1160,Porsche,Macan,S,"Rs. 85,03,000",2995 cc,6,AWD (All Wheel Drive),BS IV,65 litres,Petrol,1624 mm,4696 mm,1923 mm,SUV,,,,10.8 km/kg,1865 kg,7,190 mm,Ventilated Disc,Ventilated Disc,Electric Power,349PS@5400RPM,480Nm@1360rpm,5,Automatic,2807 mm,500 litres,2 Zone Climate Control,Yes,2580 kg,6
1161,Porsche,Macan,Base,"Rs. 69,98,000",1984 cc,6,AWD (All Wheel Drive),BS 6,65 litres,Petrol,1624 mm,4696 mm,1923 mm,SUV,,,10.8 km/litre,,1865 kg,7,190 mm,Ventilated Disc,Ventilated Disc,Electric Power,248PS@5000RPM,370Nm@1600rpm,5,Automatic,2807 mm,500 litres,3 Zone climate control,Yes,2580 kg,8
1162,Jaguar,F-Type,5.0 Convertible R,"Rs. 2,36,59,454",5000 cc,,,,,Petrol,1308 mm,4470 mm,1923 mm,Convertible,12.05 km/litre,,,,,8,,,,,495PS@6500RPM,625Nm@2500-5500rpm,,Automatic,2622 mm,,,,,
1163,Jaguar,F-Type,5.0 Coupe R,"Rs. 2,21,55,390",5000 cc,6,RWD (Rear Wheel Drive),BS IV,72 litres,Petrol,1308 mm,4470 mm,2042 mm,Coupe,7.81 km/litre,14.3 km/litre,14.3 km/litre,,,8,,Solid Disc,Solid Disc,Hydraulic Power,550PS@6500RPM,680Nm@2500RPM,2,Automatic,2622 mm,200.5 litres,Fully automatic climate control,,1614 kg,2
1164,Jaguar,F-Type,Svr Coupe,"Rs. 2,65,01,830",5000 cc,8,AWD (All Wheel Drive),BS IV,70 litres,Petrol,1311 mm,4475 mm,2042 mm,Coupe,,,12.05 km/litre,,,8,,Solid Disc,Solid Disc,Electric Power,567PS@6500rpm,700Nm@3500rpm,2,Automatic,2622 mm,310 litres,2 Zone Climate Control,Yes,,6
1165,Jaguar,F-Type,Svr Convertible,"Rs. 2,80,04,965",5000 cc,8,AWD (All Wheel Drive),BS IV,70 litres,Petrol,1311 mm,4475 mm,2042 mm,Convertible,,,12.05 km/litre,,1720 kg,8,,Solid Disc,Solid Disc,Electric Power,567PS@6500rpm,700Nm@3500rpm,2,Automatic,2622 mm,207 litres,2 Zone Climate Control,Yes,2150 kg,6
1166,Jaguar,F-Type,2.0L Coupe,"Rs. 90,92,578",1997 cc,6,RWD (Rear Wheel Drive),BS IV,63 litres,Petrol,1311 mm,4482 mm,1923 mm,Coupe,,,15.3 km/litre,,1577 kg,8,,Ventilated Disc,Ventilated Disc,Electric Power,297 bhp @ 5500 rpm,400 Nm @ 1500 rpm,2,Automatic,2622 mm,310 litres,2 Zone Climate Control,Yes,,2
1167,Jaguar,F-Type,2.0L Convertible,"Rs. 1,01,44,987",1997 cc,6,RWD (Rear Wheel Drive),BS IV,63 litres,Petrol,1308 mm,4482 mm,1923 mm,Convertible,,,,,1614 kg,8,113 mm,Ventilated Disc,Ventilated Disc,Electric Power,297 bhp @ 5500 rpm,400 Nm @ 1500 rpm,2,Automatic,2622 mm,207 litres,2 Zone Climate Control,Yes,,2
1168,Jaguar,F-Type,2.0 Convertible R Dynamic,"Rs. 1,04,19,200",1997 cc,8,RWD (Rear Wheel Drive),BS IV,63 litres,Petrol,1308 mm,4482 mm,1923 mm,Convertible,,,10.7 km/litre,,1665 kg,8,113 mm,Solid Disc,Solid Disc,Electric Power,297 bhp @ 5500 rpm,400 Nm @ 1500 rpm,2,Automatic,2622 mm,207 litres,2 Zone Climate Control,Yes,,2
1169,Jaguar,F-Type,2.0 Coupe R Dynamic,"Rs. 93,66,433",1997 cc,4,RWD (Rear Wheel Drive),BS IV,63 litres,Petrol,1311 mm,4482 mm,1923 mm,Coupe,,,10.85 km/litre,,1730 kg,8,113 mm,Solid Disc,Solid Disc,Electric Power,297 bhp @ 5500 rpm,400 Nm @ 1500 rpm,2,Automatic,2622 mm,310 litres,2 Zone Climate Control,Yes,,2
1170,Bmw,M5,Competition,"Rs. 1,54,90,000",4395 cc,8,AWD (All Wheel Drive),BS 6,68 litres,Petrol,1473 mm,4956 mm,1903 mm,Sedan,,,9.8 km/litre,,1950 kg,8,,Ventilated Disc,Ventilated Disc,Electric Power,625PS@6000rpm,750Nm@1800-5860rpm,4,Automatic,2964 mm,530 litres,Fully automatic climate control,Yes,2440 kg,9
1171,Lexus,Lx 570,V8,"Rs. 2,32,90,000",5700 cc,,FWD (Front Wheel Drive),BS IV,93 litres,Diesel,1865 mm,5080 mm,1980 mm,SUV,18 km/litre,,18 km/litre,,2660 kg,6,,Ventilated Disc,Ventilated Disc,Yes,380PS@6000rpm,546Nm@1600-2600rpm,7,Automatic,2850 mm,,Fully automatic climate control,Yes,3350 kg,10
1172,Ferrari,458 Spider,V8,"Rs. 4,33,67,500",3902 cc,8,AWD (All Wheel Drive),BS IV,86 litres,Petrol,1211 mm,4568 mm,1952 mm,"Coupe, Convertible",3.2 km/litre,5.5 km/litre,5.5 km/litre,,1525 kg,7,,Ventilated Disc,Ventilated Disc,Electric Power,669PS@8000rpm,760NM@3000rpm,2,Automatic,2650 mm,230 litres,Fully automatic climate control,Yes,,2
1173,Maruti Suzuki R,Wagon,Vxi,"Rs. 4,79,000",998 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,22.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,68PS@5500rpm,90Nm@3500rpm,5,Manual,,341 litres,Manual Air conditioning with cooling and heating,Yes,,1
1174,Maruti Suzuki R,Wagon,Vxi Ags,"Rs. 5,26,000",998 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,22.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,68PS@5500rpm,90Nm@3500rpm,5,Automatic,,341 litres,Manual Air conditioning with cooling and heating,Yes,,1
1175,Maruti Suzuki R,Wagon,1.2L Zxi,"Rs. 5,48,000",1197 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1620 mm,3655 mm,1675 mm,Hatchback,,,21.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,83PS@6000rpm,1130Nm@4200rpm,5,Manual,,341 litres,Manual Air conditioning with cooling and heating,Yes,,2
1176,Maruti Suzuki R,Wagon,Lxi,"Rs. 4,34,000",998 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,22.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,68PS@5500rpm,90Nm@3500rpm,5,Manual,,341 litres,Manual Air conditioning with cooling and heating,Yes,,1
1177,Maruti Suzuki R,Wagon,1.2L Vxi,"Rs. 5,13,501",1197 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,21.5 km/litre,,830 kg,5,,Ventilated Disc,Drum,Electric Power,83PS@6000rpm,113Nm@4200RPM,5,Manual,2435 mm,341 litres,Manual Air conditioning with cooling and heating,Yes,1340 kg,1
1178,Maruti Suzuki R,Wagon,1.2L Vxi Ags,"Rs. 5,60,500",1197 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,21.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,83PS@6000rpm,113Nm@4200RPM,5,Automatic,,341 litres,Manual Air conditioning with cooling and heating,Yes,,1
1179,Maruti Suzuki R,Wagon,1.2L Zxi Ags,"Rs. 5,94,800",1197 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,21.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,83PS@6000rpm,113Nm@4200RPM,5,Automatic,,341 litres,Manual Air conditioning with cooling and heating,Yes,,2
1180,Maruti Suzuki R,Wagon,Lxi (O),"Rs. 4,41,000",998 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,22.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,68PS@5500rpm,90Nm@3500rpm,5,Manual,,341 litres,Manual Air conditioning with cooling and heating,Yes,,2
1181,Maruti Suzuki R,Wagon,Vxi (O),"Rs. 4,86,001",998 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,22.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,68PS@5500rpm,90Nm@3500rpm,5,Manual,,341 litres,Manual Air conditioning with cooling and heating,Yes,,2
1182,Maruti Suzuki R,Wagon,1.2L Vxi (O),"Rs. 5,20,500",1197 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,21.5 km/litre,,830 kg,5,,Ventilated Disc,Drum,Electric Power,83PS@6000rpm,113Nm@4200RPM,5,Manual,2435 mm,341 litres,Manual Air conditioning with cooling and heating,Yes,1340 kg,2
1183,Maruti Suzuki R,Wagon,1.2L Vxi Ags (O),"Rs. 5,67,500",1197 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,21.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,83PS@6000rpm,113Nm@4200RPM,5,Automatic,,341 litres,Manual Air conditioning with cooling and heating,Yes,,2
1184,Maruti Suzuki R,Wagon,Vxi Ags (O),"Rs. 5,33,000",998 cc,3,FWD (Front Wheel Drive),BS 6,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,,,22.5 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,68PS@5500rpm,90Nm@3500rpm,5,Automatic,,341 litres,Manual Air conditioning with cooling and heating,Yes,,2
1185,Maruti Suzuki R,Wagon,Lxi Cng,"Rs. 5,00,500",998 cc,3,FWD (Front Wheel Drive),BS IV,32 litres,CNG,1675 mm,3655 mm,1620 mm,Hatchback,,,,33.54 km/kg,,5,,Ventilated Disc,Drum,Electric Power,68PS@5500rpm,90Nm@3500rpm,5,Manual,,341 litres,Manual Air conditioning with cooling and heating,Yes,,1
1186,Maruti Suzuki R,Wagon,Lxi (O) Cng,"Rs. 5,07,500",998 cc,3,FWD (Front Wheel Drive),BS IV,32 litres,CNG,1675 mm,3655 mm,1620 mm,Hatchback,,,,33.54 km/kg,,5,,Ventilated Disc,Drum,Electric Power,68PS@5500rpm,90Nm@3500rpm,5,Manual,,341 litres,Manual Air conditioning with cooling and heating,Yes,,2
1187,Tata,Tiago Nrg,1.2L Revotron,"Rs. 5,94,993",1199 cc,3,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1587 mm,3793 mm,1665 mm,Crossover,,,23.84 km/litre,,1017 kg,5,180 mm,Ventilated Disc,Drum,Electric Power,85PS@6000rpm,114NM@3500rpm,5,Manual,2400 mm,242 litres,Manual Air conditioning with cooling and heating,Yes,,2
1188,Tata,Tiago Nrg,1.05L Revotorq,"Rs. 6,89,993",1047 cc,3,FWD (Front Wheel Drive),BS IV,35 litres,Diesel,1587 mm,3793 mm,1665 mm,Crossover,,,27.28 km/litre,,1085 kg,5,180 mm,Ventilated Disc,Drum,Electric Power,70PS@4000rpm,140Nm@1800-3000rpm,5,Manual,2400 mm,242 litres,Manual Air conditioning with cooling and heating,Yes,,2
1189,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,3,FWD (Front Wheel Drive),BS IV,35 litres,Petrol,1587 mm,3793 mm,1665 mm,Crossover,,,23.84 km/litre,,1017 kg,5,180 mm,Ventilated Disc,Drum,Electric Power,85PS@6000rpm,114NM@3500rpm,5,AMT,2400 mm,242 litres,Manual Air conditioning with cooling and heating,Yes,,2
1190,Mahindra,Nuvosport,N4,"Rs. 7,97,802",1493 cc,3,FWD (Front Wheel Drive),BS IV,60 litres,Diesel,1870 mm,3985 mm,1850 mm,SUV,13.8 km/litre,17.21 km/litre,17.21 km/litre,,,5,180 mm,Ventilated Disc,Drum,Yes,100PS@3750RPM,240Nm@1600-2800rpm,7,Manual,2760 mm,412 litres,Manual Air conditioning with cooling and heating,,2220 kg,
1191,Mahindra,Nuvosport,N6,"Rs. 9,05,642",1493 cc,3,FWD (Front Wheel Drive),BS IV,60 litres,Diesel,1870 mm,3985 mm,1850 mm,SUV,13.8 km/litre,17.21 km/litre,17.21 km/litre,,,5,180 mm,Ventilated Disc,Drum,Electric Power,100PS@3750RPM,240Nm@1600-2800rpm,7,Manual,2760 mm,412 litres,Manual Air conditioning with cooling and heating,Yes,2220 kg,2
1192,Mahindra,Nuvosport,N8,"Rs. 9,84,818",1493 cc,3,FWD (Front Wheel Drive),BS IV,60 litres,Diesel,1870 mm,3985 mm,1850 mm,SUV,13.8 km/litre,17.21 km/litre,17.21 km/litre,,,5,180 mm,Ventilated Disc,Drum,Electric Power,100PS@3750RPM,240Nm@1600-2800rpm,7,Manual,2760 mm,412 litres,Manual Air conditioning with cooling and heating,Yes,2220 kg,2
1193,Mahindra,Nuvosport,N4 +,"Rs. 8,32,415",1493 cc,3,FWD (Front Wheel Drive),BS IV,,Diesel,1870 mm,3985 mm,1850 mm,SUV,13.8 km/litre,17.21 km/litre,17.21 km/litre,,,5,,Ventilated Disc,Drum,Electric Power,100PS@3750RPM,240Nm@1600-2800rpm,7,Manual,2760 mm,412 litres,Manual Air conditioning with cooling and heating,Yes,2220 kg,2
